name	midi	time	velocity	duration
G#4	68	90.6859375	0.519685039	0.0328125
B4	71	90.69375	0.496062992	0.0390625
D#5	75	90.8171875	0.511811024	0.090625
A#4	70	90.825	0.440944882	0.0421875
G4	67	90.8375	0.472440945	0.040625
D#5	75	90.9625	0.503937008	0.046875
A4	69	90.9765625	0.275590551	0.0515625
F#4	66	90.98125	0.307086614	0.0453125
D#5	75	91.146875	0.42519685	0.0390625
G#4	68	91.1578125	0.283464567	0.04375
F4	65	91.16015625	0.141732283	0.04921875
F5	77	91.3234375	0.519685039	0.0828125
D#5	75	91.396875	0.503937008	0.071875
D5	74	91.47109375	0.496062992	0.04140625
D#5	75	91.5375	0.464566929	0.034375
A#4	70	91.625	0.440944882	0.0359375
D#4	63	91.646875	0.251968504	0.0671875
F#4	66	91.6703125	0.094488189	0.059375
A#5	82	91.71640625	0.330708661	0.0453125
A#5	82	91.790625	0.291338583	0.0359375
A#5	82	91.865625	0.559055118	0.040625
A#4	70	91.93125	0.25984252	0.0515625
A#3	58	91.9421875	0.149606299	0.0609375
F#4	66	91.953125	0.181102362	0.065625
D#5	75	91.959375	0.433070866	0.0359375
D#6	87	92.0390625	0.385826772	0.0375
D#6	87	92.1140625	0.645669291	0.028125
D#6	87	92.1859375	0.456692913	0.040625
F5	77	92.2796875	0.527559055	0.0359375
F6	89	92.3703125	0.543307087	0.0328125
F6	89	92.4421875	0.448818898	0.0390625
F6	89	92.5203125	0.669291339	0.034375
G#4	68	92.6078125	0.220472441	0.053125
A#5	82	92.615625	0.519685039	0.0390625
D4	62	92.61796875	0.188976378	0.04921875
A#6	94	92.7	0.464566929	0.0359375
A#6	94	92.7734375	0.598425197	0.04375
A#6	94	92.8625	0.503937008	0.0359375
A#4	70	92.9171875	0.196850394	0.0921875
A#3	58	92.94375	0.165354331	0.1359375
D4	62	92.94375	0.236220472	0.0625
F6	89	92.9578125	0.433070866	0.04375
F7	101	93.0328125	0.527559055	0.0328125
A#6	94	93.03828125	0.228346457	0.05859375
A#6	94	93.1328125	0.228346457	0.10546875
F7	101	93.134375	0.188976378	0.1
D#3	51	93.2328125	0.346456693	0.2078125
F#6	90	93.2609375	0.440944882	0.12890625
F#7	102	93.3640625	0.377952756	0.040625
A#6	94	93.3703125	0.275590551	0.046875
A#6	94	93.484375	0.188976378	0.1015625
F#7	102	93.4953125	0.133858268	0.071875
A#3	58	93.5828125	0.149606299	0.08046875
F#4	66	93.6609375	0.173228346	0.05625
D#6	87	93.6609375	0.31496063	0.06875
F#5	78	94.065625	0.448818898	0.16875
D#5	75	94.0734375	0.362204724	0.1375
F5	77	94.2296875	0.566929134	0.08828125
D5	74	94.2453125	0.488188976	0.05
F#5	78	94.371875	0.622047244	0.05
E5	76	94.375	0.503937008	0.0546875
C#5	73	94.384375	0.496062992	0.040625
D#5	75	94.5109375	0.606299213	0.0625
F#5	78	94.51328125	0.582677165	0.06484375
C5	72	94.5171875	0.598425197	0.0359375
D5	74	94.653125	0.582677165	0.0515625
F#5	78	94.6546875	0.559055118	0.0640625
B4	71	94.6578125	0.700787402	0.0359375
C#5	73	94.7921875	0.590551181	0.0515625
F#5	78	94.796875	0.433070866	0.05
A#4	70	94.7984375	0.527559055	0.0359375
F#5	78	94.9453125	0.527559055	0.040625
C5	72	94.946875	0.480314961	0.040625
A4	69	94.95390625	0.283464567	0.05234375
G#4	68	95.1078125	0.307086614	0.0484375
F#5	78	95.1078125	0.480314961	0.0375
B4	71	95.11015625	0.519685039	0.03828125
G#5	80	95.2828125	0.62992126	0.0828125
F#5	78	95.3484375	0.535433071	0.0921875
F5	77	95.421875	0.551181102	0.04375
F#5	78	95.5015625	0.393700787	0.0359375
C#5	73	95.565625	0.433070866	0.0359375
A#4	70	95.5734375	0.236220472	0.06171875
F#4	66	95.5953125	0.165354331	0.0578125
C#6	85	95.653125	0.488188976	0.0359375
C#6	85	95.7203125	0.354330709	0.0328125
C#6	85	95.7921875	0.590551181	0.040625
C#5	73	95.8625	0.25984252	0.0515625
A#4	70	95.8734375	0.236220472	0.05625
F#5	78	95.87578125	0.527559055	0.03515625
C#4	61	95.8921875	0.11023622	0.06875
F#6	90	95.9640625	0.472440945	0.0359375
F#6	90	96.0296875	0.503937008	0.0328125
F#6	90	96.1	0.582677165	0.0390625
G#5	80	96.1828125	0.622047244	0.0359375
G#6	92	96.2640625	0.519685039	0.034375
G#6	92	96.334375	0.519685039	0.0328125
G#6	92	96.4078125	0.519685039	0.0484375
C#6	85	96.496875	0.503937008	0.0375
B4	71	96.5078125	0.275590551	0.0609375
G#6	92	96.615625	0.299212598	0.05
C#7	97	96.6171875	0.291338583	0.040625
G#6	92	96.7171875	0.377952756	0.0390625
C#7	97	96.7171875	0.346456693	0.04375
C#5	73	96.81875	0.204724409	0.071875
C#7	97	96.8234375	0.393700787	0.05625
G#6	92	96.8265625	0.283464567	0.0390625
F4	65	96.840625	0.204724409	0.0453125
C#4	61	96.85	0.173228346	0.05625
G#6	92	96.934375	0.330708661	0.0375
C#7	97	96.934375	0.417322835	0.0390625
C#7	97	97.0296875	0.42519685	0.0609375
G#6	92	97.0375	0.291338583	0.0375
F#4	66	97.1296875	0.299212598	0.0453125
A#6	94	97.1453125	0.464566929	0.0515625
C#7	97	97.1484375	0.42519685	0.071875
D#7	99	97.228125	0.472440945	0.0375
C#7	97	97.290625	0.377952756	0.04375
A6	93	97.3125	0.149606299	0.0484375
D#7	99	97.378125	0.251968504	0.046875
C#7	97	97.421875	0.433070866	0.0359375
F#5	78	97.4234375	0.346456693	0.0453125
A#5	82	97.4265625	0.31496063	0.04375
G#6	92	97.4328125	0.377952756	0.04765625
D#7	99	97.478125	0.433070866	0.053125
C#7	97	97.553125	0.417322835	0.0453125
G#5	80	97.55625	0.220472441	0.05625
G6	91	97.571875	0.251968504	0.05625
D#7	99	97.6234375	0.417322835	0.05
F#6	90	97.6859375	0.472440945	0.2359375
C#6	85	97.6890625	0.417322835	0.034375
C#7	97	97.690625	0.393700787	0.0390625
A#5	82	97.703125	0.244094488	0.05390625
D#7	99	97.7546875	0.393700787	0.05
C#7	97	97.8078125	0.330708661	0.05625
D#7	99	97.8796875	0.37007874	0.0421875
G#6	92	97.9578125	0.488188976	0.0484375
B6	95	97.9671875	0.440944882	0.04140625
B3	59	97.9953125	0.173228346	0.0484375
C#7	97	98.0484375	0.31496063	0.0421875
G6	91	98.090625	0.440944882	0.0484375
B6	95	98.1078125	0.267716535	0.0546875
C#7	97	98.1703125	0.236220472	0.0625
B6	95	98.21875	0.417322835	0.053125
F#6	90	98.228125	0.42519685	0.0421875
G#5	80	98.234375	0.409448819	0.0390625
B4	71	98.253125	0.204724409	0.0609375
C#7	97	98.290625	0.393700787	0.0859375
A#5	82	98.3546875	0.401574803	0.0421875
F6	89	98.3578125	0.448818898	0.04375
B6	95	98.359375	0.37007874	0.046875
C#5	73	98.365625	0.322834646	0.04375
C#7	97	98.4234375	0.519685039	0.084375
B6	95	98.4984375	0.393700787	0.05625
D#6	87	98.50078125	0.448818898	0.06171875
B5	83	98.51015625	0.527559055	0.03671875
D#5	75	98.5171875	0.291338583	0.0453125
C#7	97	98.5671875	0.346456693	0.053125
B6	95	98.615625	0.433070866	0.0953125
C#7	97	98.6765625	0.448818898	0.053125
F#6	90	98.759375	0.480314961	0.0390625
A#6	94	98.765625	0.393700787	0.0390625
C#4	61	98.7703125	0.385826772	0.040625
B6	95	98.8328125	0.551181102	0.05
F6	89	98.9	0.173228346	0.05
A#6	94	98.915625	0.283464567	0.04375
B6	95	98.95625	0.401574803	0.05546875
A#6	94	99.009375	0.433070866	0.0734375
A#4	70	99.0140625	0.244094488	0.053125
D#6	87	99.0140625	0.448818898	0.0453125
F#5	78	99.034375	0.165354331	0.05078125
B6	95	99.1	0.307086614	0.05
G#5	80	99.1328125	0.362204724	0.0390625
A#6	94	99.14375	0.377952756	0.0875
B4	71	99.1453125	0.283464567	0.053125
D6	86	99.1453125	0.527559055	0.0375
B6	95	99.215625	0.338582677	0.08125
A#5	82	99.2734375	0.472440945	0.040625
C#6	85	99.2734375	0.543307087	0.059375
A#6	94	99.28125	0.464566929	0.04375
C#5	73	99.296875	0.330708661	0.04375
B6	95	99.35	0.496062992	0.071875
A#6	94	99.4234375	0.330708661	0.0625
B6	95	99.4765625	0.393700787	0.0375
F6	89	99.5515625	0.385826772	0.0453125
C#4	61	99.559375	0.385826772	0.0421875
G#6	92	99.559375	0.322834646	0.04375
A#6	94	99.6265625	0.338582677	0.0421875
D#6	87	99.653125	0.346456693	0.0734375
G#6	92	99.6625	0.307086614	0.0625
A#6	94	99.728125	0.299212598	0.0671875
G#6	92	99.8078125	0.31496063	0.046875
D6	86	99.81015625	0.236220472	0.05703125
G#4	68	99.8125	0.354330709	0.0484375
F5	77	99.8328125	0.094488189	0.0421875
A#6	94	99.8546875	0.377952756	0.0625
G#6	92	99.91875	0.385826772	0.053125
C#6	85	99.9328125	0.346456693	0.05
F#5	78	99.93515625	0.37007874	0.04296875
A#4	70	99.9640625	0.102362205	0.0796875
A#6	94	100.0046875	0.37007874	0.0859375
G#6	92	100.0734375	0.440944882	0.0375
G#5	80	100.0757812	0.393700787	0.06796875
B5	83	100.1046875	0.456692913	0.0796875
B4	71	100.1171875	0.133858268	0.0671875
D#6	87	100.1640625	0.346456693	0.05
E6	88	100.2296875	0.330708661	0.04140625
F#4	66	100.2671875	0.25984252	0.046875
F6	89	100.284375	0.362204724	0.05
C#5	73	100.334375	0.204724409	0.121875
F#6	90	100.3625	0.464566929	0.0625
A#5	82	100.409375	0.31496063	0.1234375
G#6	92	100.4546875	0.267716535	0.0484375
F#6	90	100.490625	0.354330709	0.0578125
G#6	92	100.55625	0.362204724	0.103125
F#6	90	100.6296875	0.322834646	0.0609375
F#5	78	100.7109375	0.519685039	0.125
F#6	90	100.7984375	0.330708661	0.0453125
G#6	92	100.8453125	0.472440945	0.0890625
F#6	90	100.9109375	0.354330709	0.0515625
G5	79	100.9859375	0.669291339	0.1171875
G6	91	101.0421875	0.527559055	0.0390625
G#6	92	101.1125	0.433070866	0.0734375
G6	91	101.190625	0.42519685	0.040625
G#5	80	101.2484375	0.598425197	0.0953125
G#6	92	101.3171875	0.42519685	0.05
A6	93	101.396875	0.464566929	0.04375
E4	64	101.478125	0.480314961	0.0328125
G#6	92	101.478125	0.393700787	0.0421875
A6	93	101.55625	0.433070866	0.0390625
G#5	80	101.5875	0.551181102	0.046875
G#6	92	101.6171875	0.409448819	0.0421875
A6	93	101.66875	0.322834646	0.071875
G#6	92	101.746875	0.322834646	0.0484375
D#4	63	101.7976562	0.267716535	0.04140625
A6	93	101.80625	0.464566929	0.046875
F#5	78	101.846875	0.488188976	0.0421875
G#6	92	101.878125	0.299212598	0.04375
A6	93	101.9296875	0.42519685	0.05
G#6	92	102.0015625	0.275590551	0.05
C#4	61	102.0515625	0.535433071	0.0359375
A6	93	102.0671875	0.440944882	0.0421875
G#6	92	102.1203125	0.330708661	0.0734375
E5	76	102.121875	0.496062992	0.0390625
A6	93	102.18125	0.409448819	0.046875
G#6	92	102.25	0.37007874	0.075
A6	93	102.3078125	0.456692913	0.053125
G#6	92	102.38125	0.377952756	0.0875
D#6	87	102.3921875	0.472440945	0.1203125
F#7	102	102.3945312	0.527559055	0.12265625
A6	93	102.4625	0.385826772	0.0453125
G#6	92	102.515625	0.464566929	0.06015625
A6	93	102.571875	0.322834646	0.0671875
C#6	85	102.6625	0.385826772	0.0375
G#6	92	102.6625	0.377952756	0.059375
E7	100	102.6648437	0.503937008	0.10078125
A6	93	102.7296875	0.283464567	0.0578125
G#6	92	102.784375	0.31496063	0.065625
G#4	68	102.8328125	0.393700787	0.0421875
A6	93	102.853125	0.322834646	0.065625
D#7	99	102.93125	0.488188976	0.1109375
G#6	92	102.9328125	0.362204724	0.0640625
C6	84	102.95	0.519685039	0.1234375
A6	93	102.996875	0.346456693	0.0546875
G#6	92	103.059375	0.322834646	0.0609375
A6	93	103.1265625	0.291338583	0.0640625
G#6	92	103.203125	0.299212598	0.0640625
C#7	97	103.203125	0.393700787	0.1
A#5	82	103.209375	0.362204724	0.0640625
A6	93	103.2578125	0.346456693	0.071875
G#6	92	103.3390625	0.291338583	0.05
A6	93	103.3859375	0.433070866	0.0953125
G#6	92	103.4835937	0.267716535	0.05078125
C6	84	103.49375	0.37007874	0.0421875
D#7	99	103.49375	0.338582677	0.090625
A6	93	103.5390625	0.385826772	0.053125
G#6	92	103.6	0.165354331	0.05859375
A6	93	103.65625	0.31496063	0.1
C#5	73	103.7015625	0.220472441	0.0578125
E7	100	103.7671875	0.377952756	0.2078125
C#6	85	103.7828125	0.330708661	0.0578125
G#6	92	103.7890625	0.023622047	0.040625
A6	93	103.8234375	0.283464567	0.05859375
G#6	92	103.90625	0.25984252	0.053125
A6	93	103.9640625	0.173228346	0.09375
E6	88	104.0601562	0.25984252	0.05546875
G#6	92	104.0601562	0.125984252	0.13671875
C#7	97	104.0796875	0.228346457	0.075
G5	79	104.3296875	0.377952756	0.05859375
G6	91	104.3859375	0.283464567	0.0484375
A6	93	104.4515625	0.307086614	0.0765625
G6	91	104.5125	0.267716535	0.0546875
F#5	78	104.5921875	0.307086614	0.0390625
F#6	90	104.6453125	0.37007874	0.05
G#6	92	104.7171875	0.25984252	0.0515625
F#6	90	104.753125	0.385826772	0.0609375
D#4	63	104.8359375	0.362204724	0.0546875
G#6	92	104.8421875	0.307086614	0.053125
F#5	78	104.890625	0.401574803	0.0609375
F#6	90	104.925	0.472440945	0.0421875
G#6	92	105.0046875	0.456692913	0.0375
F#6	90	105.0695312	0.385826772	0.04296875
C#4	61	105.0984375	0.346456693	0.04375
G#6	92	105.1265625	0.354330709	0.0453125
E5	76	105.18125	0.354330709	0.0390625
F#6	90	105.196875	0.299212598	0.046875
G#6	92	105.253125	0.393700787	0.05
F#6	90	105.3234375	0.31496063	0.0578125
B3	59	105.38125	0.377952756	0.0390625
G#6	92	105.40625	0.433070866	0.040625
F#6	90	105.4671875	0.307086614	0.0578125
D#5	75	105.4859375	0.480314961	0.05078125
G#6	92	105.5328125	0.299212598	0.0453125
F#6	90	105.5984375	0.322834646	0.0796875
G#6	92	105.659375	0.346456693	0.046875
F#6	90	105.73125	0.456692913	0.0640625
E7	100	105.740625	0.622047244	0.11640625
C#6	85	105.753125	0.511811024	0.11875
G#6	92	105.8148437	0.472440945	0.03984375
F#6	90	105.86875	0.31496063	0.0546875
G#6	92	105.9171875	0.377952756	0.0734375
F#6	90	105.9945312	0.456692913	0.06875
D#7	99	106.0015625	0.590551181	0.109375
B5	83	106.0265625	0.590551181	0.034375
G#6	92	106.0632812	0.401574803	0.05078125
F#6	90	106.1296875	0.417322835	0.05625
F#4	66	106.178125	0.488188976	0.04375
G#6	92	106.1875	0.330708661	0.0734375
F#6	90	106.259375	0.456692913	0.0828125
C#7	97	106.2640625	0.503937008	0.1296875
A#5	82	106.2984375	0.456692913	0.1125
G#6	92	106.321875	0.401574803	0.1
F#6	90	106.39375	0.42519685	0.0796875
G#6	92	106.475	0.472440945	0.04375
F#6	90	106.51875	0.496062992	0.090625
B6	95	106.5359375	0.511811024	0.25
G#5	80	106.5390625	0.417322835	0.0484375
G#6	92	106.5953125	0.37007874	0.053125
F#6	90	106.6625	0.385826772	0.0578125
G#6	92	106.7140625	0.322834646	0.0734375
F#6	90	106.7890625	0.31496063	0.06875
C#7	97	106.79375	0.42519685	0.10625
A#5	82	106.796875	0.346456693	0.0390625
G#6	92	106.8609375	0.37007874	0.0515625
F#6	90	106.9296875	0.244094488	0.059375
G#6	92	106.9890625	0.283464567	0.053125
B4	71	107.0203125	0.196850394	0.059375
D#7	99	107.0703125	0.362204724	0.2203125
F#6	90	107.078125	0.188976378	0.0703125
B5	83	107.1046875	0.362204724	0.1390625
G#6	92	107.153125	0.244094488	0.053125
F#6	90	107.2265625	0.244094488	0.053125
G#6	92	107.2765625	0.204724409	0.05625
B6	95	107.3265625	0.362204724	0.059375
D#6	87	107.353125	0.275590551	0.04375
F#6	90	107.3578125	0.11023622	0.0890625
D5	74	107.5953125	0.37007874	0.0453125
D6	86	107.646875	0.433070866	0.04375
D#6	87	107.7015625	0.377952756	0.05
D6	86	107.7546875	0.330708661	0.05625
D#5	75	107.8296875	0.472440945	0.04296875
D#6	87	107.8703125	0.417322835	0.053125
E6	88	107.9390625	0.496062992	0.046875
D#6	87	108.0078125	0.362204724	0.0453125
D#5	75	108.071875	0.440944882	0.0703125
E6	88	108.0765625	0.480314961	0.0421875
D#4	63	108.0890625	0.275590551	0.0578125
G4	67	108.090625	0.338582677	0.0484375
D#6	87	108.15	0.377952756	0.040625
E6	88	108.203125	0.472440945	0.05
D#6	87	108.2796875	0.299212598	0.04375
D5	74	108.3390625	0.503937008	0.053125
E6	88	108.3390625	0.496062992	0.0515625
G#4	68	108.34375	0.393700787	0.059375
F4	65	108.35	0.354330709	0.04375
D#6	87	108.3984375	0.346456693	0.071875
E6	88	108.471875	0.519685039	0.0578125
D#6	87	108.5234375	0.480314961	0.0796875
E6	88	108.60625	0.527559055	0.0921875
C#5	73	108.6109375	0.275590551	0.0875
G4	67	108.6296875	0.212598425	0.06875
A#4	70	108.6320312	0.173228346	0.06875
D#6	87	108.6640625	0.433070866	0.0796875
D6	86	108.7359375	0.511811024	0.053125
D#6	87	108.7890625	0.551181102	0.0296875
E6	88	108.8578125	0.472440945	0.0375
F6	89	108.9	0.535433071	0.0609375
F#6	90	108.9453125	0.519685039	0.0328125
G6	91	109.009375	0.527559055	0.0375
A6	93	109.0921875	0.464566929	0.084375
G6	91	109.121875	0.125984252	0.0515625
A#6	94	109.15	0.503937008	0.0421875
B6	95	109.2078125	0.480314961	0.0453125
C7	96	109.2625	0.582677165	0.0453125
C#7	97	109.3078125	0.456692913	0.0328125
D7	98	109.36875	0.559055118	0.034375
D#7	99	109.4125	0.464566929	0.0578125
G#4	68	109.44375	0.133858268	0.178125
E5	76	109.45	0.149606299	0.1140625
E7	100	109.471875	0.362204724	0.0359375
B4	71	109.4734375	0.181102362	0.0875
F#7	102	109.5234375	0.448818898	0.0640625
E7	100	109.5859375	0.188976378	0.065625
D#7	99	109.6296875	0.440944882	0.0328125
D7	98	109.7046875	0.448818898	0.0453125
C#7	97	109.7609375	0.299212598	0.0890625
C7	96	109.8234375	0.401574803	0.0359375
B6	95	109.8921875	0.37007874	0.0875
A#6	94	109.9515625	0.346456693	0.05625
A6	93	110.0046875	0.401574803	0.075
G#6	92	110.078125	0.275590551	0.0453125
G6	91	110.1296875	0.291338583	0.05
F#6	90	110.1796875	0.440944882	0.1078125
D#4	63	110.2125	0.228346457	0.0546875
A#4	70	110.2640625	0.196850394	0.15
E6	88	110.309375	0.346456693	0.05234375
G5	79	110.359375	0.393700787	0.046875
D#6	87	110.359375	0.456692913	0.1109375
A#4	70	110.65625	0.417322835	0.0875
A#5	82	110.7265625	0.393700787	0.04375
B5	83	110.775	0.692913386	0.0546875
A#5	82	110.8328125	0.354330709	0.040625
D5	74	110.896875	0.57480315	0.075
D6	86	110.9578125	0.551181102	0.0375
D#6	87	111.0078125	0.472440945	0.0609375
D6	86	111.078125	0.417322835	0.040625
D#5	75	111.13125	0.527559055	0.046875
D#6	87	111.209375	0.433070866	0.04375
E6	88	111.2703125	0.488188976	0.040625
D#6	87	111.3515625	0.307086614	0.0390625
D#5	75	111.3921875	0.401574803	0.05
D#4	63	111.4	0.362204724	0.053125
G4	67	111.4109375	0.251968504	0.0546875
E6	88	111.4109375	0.496062992	0.0375
D#6	87	111.4921875	0.244094488	0.04609375
E6	88	111.5453125	0.393700787	0.040625
D#6	87	111.5953125	0.291338583	0.08125
D5	74	111.6640625	0.307086614	0.059375
G#4	68	111.665625	0.291338583	0.0640625
E6	88	111.66875	0.354330709	0.053125
F4	65	111.6734375	0.244094488	0.04375
E6	88	111.7859375	0.401574803	0.03828125
D#6	87	111.821875	0.015748031	0.0890625
E6	88	111.9359375	0.362204724	0.053125
C#5	73	111.9382812	0.204724409	0.09140625
G4	67	111.9625	0.149606299	0.06953125
A#4	70	111.9625	0.173228346	0.0734375
D#6	87	111.996875	0.181102362	0.0578125
D6	86	112.065625	0.346456693	0.0515625
D#6	87	112.11875	0.37007874	0.0390625
E6	88	112.2125	0.236220472	0.0546875
F6	89	112.246875	0.496062992	0.0625
F#6	90	112.2984375	0.401574803	0.0390625
G6	91	112.3765625	0.322834646	0.046875
G#6	92	112.40625	0.456692913	0.0609375
A6	93	112.45	0.417322835	0.0625
A#6	94	112.503125	0.440944882	0.03125
B6	95	112.5640625	0.385826772	0.04375
C7	96	112.615625	0.559055118	0.0484375
C#7	97	112.665625	0.385826772	0.0359375
D7	98	112.7328125	0.456692913	0.040625
D#7	99	112.775	0.448818898	0.0609375
G#4	68	112.8359375	0.173228346	0.15
E7	100	112.8359375	0.393700787	0.0375
E5	76	112.8453125	0.141732283	0.096875
B4	71	112.8515625	0.188976378	0.1046875
F#7	102	112.903125	0.377952756	0.0546875
E7	100	112.946875	0.251968504	0.06953125
D#7	99	113.0140625	0.377952756	0.0359375
D7	98	113.0796875	0.330708661	0.046875
C#7	97	113.1265625	0.377952756	0.0953125
C7	96	113.1890625	0.401574803	0.0375
B6	95	113.2484375	0.440944882	0.09375
A#6	94	113.3125	0.354330709	0.0640625
A6	93	113.3578125	0.472440945	0.075
G#6	92	113.41875	0.401574803	0.04375
G6	91	113.478125	0.346456693	0.04375
F#6	90	113.5171875	0.535433071	0.096875
F6	89	113.6	0.322834646	0.05
D#4	63	113.6046875	0.204724409	0.0515625
A#4	70	113.628125	0.220472441	0.0453125
E6	88	113.6421875	0.433070866	0.0453125
G5	79	113.70625	0.511811024	0.04375
D#6	87	113.7109375	0.488188976	0.04140625
E6	88	113.775	0.472440945	0.0609375
D#6	87	113.8421875	0.322834646	0.046875
D6	86	113.896875	0.393700787	0.053125
D#6	87	113.9453125	0.433070866	0.0515625
E6	88	114.028125	0.354330709	0.046875
F6	89	114.075	0.527559055	0.0640625
F#6	90	114.1210937	0.456692913	0.03359375
G6	91	114.184375	0.535433071	0.04375
G#6	92	114.2359375	0.377952756	0.0640625
A6	93	114.271875	0.551181102	0.0671875
A#6	94	114.321875	0.456692913	0.03125
B6	95	114.384375	0.496062992	0.0421875
C7	96	114.434375	0.535433071	0.0546875
G#3	56	114.45625	0.251968504	0.05625
C#7	97	114.484375	0.385826772	0.0359375
D#4	63	114.5109375	0.307086614	0.1890625
D7	98	114.54375	0.543307087	0.0359375
D#7	99	114.5984375	0.362204724	0.0484375
B4	71	114.6296875	0.480314961	0.090625
E7	100	114.634375	0.496062992	0.0359375
F#7	102	114.70625	0.433070866	0.059375
E7	100	114.765625	0.25984252	0.053125
D#7	99	114.809375	0.433070866	0.0375
D7	98	114.8859375	0.251968504	0.0546875
C#7	97	114.93125	0.283464567	0.0984375
C7	96	115.003125	0.244094488	0.05625
B6	95	115.059375	0.330708661	0.0859375
A#6	94	115.11875	0.25984252	0.08125
A6	93	115.165625	0.354330709	0.05625
G#6	92	115.2078125	0.393700787	0.040625
G6	91	115.275	0.362204724	0.04140625
F#6	90	115.3140625	0.472440945	0.10625
F6	89	115.3828125	0.417322835	0.0375
D#3	51	115.4109375	0.291338583	0.0453125
E6	88	115.43125	0.496062992	0.059375
A#3	58	115.446875	0.275590551	0.171875
D#6	87	115.5078125	0.464566929	0.046875
G4	67	115.53125	0.417322835	0.0828125
E6	88	115.571875	0.393700787	0.0609375
D#6	87	115.6453125	0.25984252	0.0453125
D6	86	115.6984375	0.401574803	0.0546875
D#6	87	115.7546875	0.330708661	0.0453125
E6	88	115.84375	0.236220472	0.0515625
F6	89	115.8890625	0.503937008	0.08125
F#6	90	115.9453125	0.464566929	0.0375
G6	91	116.0125	0.503937008	0.0453125
G#6	92	116.0578125	0.448818898	0.0921875
A6	93	116.1109375	0.496062992	0.0734375
A#6	94	116.165625	0.480314961	0.0296875
B6	95	116.2265625	0.527559055	0.04375
C7	96	116.28125	0.566929134	0.059375
C#7	97	116.3265625	0.464566929	0.0296875
G#2	44	116.3671875	0.440944882	0.0421875
D7	98	116.3890625	0.614173228	0.03125
D#7	99	116.4421875	0.409448819	0.065625
B3	59	116.4703125	0.401574803	0.05625
E7	100	116.4921875	0.480314961	0.0390625
F#7	102	116.5578125	0.496062992	0.0765625
E7	100	116.625	0.354330709	0.0640625
D#7	99	116.6828125	0.401574803	0.0359375
D7	98	116.740625	0.551181102	0.0328125
D#7	99	116.7953125	0.338582677	0.0734375
D7	98	116.85	0.42519685	0.0671875
C#7	97	116.9109375	0.362204724	0.040625
C7	96	116.9640625	0.440944882	0.0359375
C#7	97	117.0125	0.377952756	0.0953125
C7	96	117.0640625	0.393700787	0.090625
B6	95	117.1375	0.448818898	0.034375
A#6	94	117.1765625	0.464566929	0.0328125
B6	95	117.234375	0.346456693	0.09375
A#6	94	117.3078125	0.330708661	0.090625
G#6	92	117.40625	0.393700787	0.0421875
A6	93	117.45625	0.496062992	0.075
G#6	92	117.509375	0.244094488	0.0828125
G6	91	117.578125	0.37007874	0.040625
F#6	90	117.621875	0.42519685	0.040625
G6	91	117.66875	0.535433071	0.0953125
F#6	90	117.734375	0.228346457	0.0875
F6	89	117.7953125	0.433070866	0.0375
E6	88	117.8484375	0.456692913	0.0375
F#6	90	117.89375	0.362204724	0.0921875
E6	88	117.95	0.377952756	0.0921875
D#6	87	118.01875	0.433070866	0.040625
D6	86	118.0765625	0.464566929	0.0390625
D#6	87	118.1265625	0.409448819	0.090625
D6	86	118.18125	0.37007874	0.0890625
C#6	85	118.2375	0.535433071	0.05
C6	84	118.3015625	0.393700787	0.0375
C#6	85	118.34375	0.527559055	0.1015625
C6	84	118.39375	0.409448819	0.08125
B5	83	118.465625	0.692913386	0.0375
A#5	82	118.5234375	0.448818898	0.03515625
B5	83	118.58125	0.57480315	0.084375
A#5	82	118.625	0.291338583	0.0921875
A5	81	118.69375	0.519685039	0.0390625
G#5	80	118.7546875	0.409448819	0.0796875
A5	81	118.8078125	0.401574803	0.065625
G#5	80	118.8671875	0.220472441	0.0859375
G5	79	118.928125	0.448818898	0.0390625
F#5	78	118.96875	0.582677165	0.0328125
G5	79	119.021875	0.511811024	0.0921875
F#5	78	119.0875	0.393700787	0.0765625
F5	77	119.15	0.496062992	0.0375
E5	76	119.2015625	0.496062992	0.040625
F#5	78	119.259375	0.440944882	0.090625
E5	76	119.3140625	0.409448819	0.096875
D#5	75	119.375	0.57480315	0.0671875
D5	74	119.440625	0.527559055	0.0359375
D#5	75	119.490625	0.559055118	0.0921875
D5	74	119.534375	0.527559055	0.0828125
C#5	73	119.6015625	0.543307087	0.0734375
C5	72	119.665625	0.393700787	0.0421875
C#5	73	119.7171875	0.535433071	0.090625
C5	72	119.7515625	0.543307087	0.084375
B4	71	119.8234375	0.614173228	0.04375
A#4	70	119.878125	0.519685039	0.0390625
B4	71	119.946875	0.307086614	0.0890625
A#4	70	119.990625	0.417322835	0.0921875
A4	69	120.05	0.527559055	0.0515625
G#4	68	120.1171875	0.433070866	0.0421875
A4	69	120.16875	0.385826772	0.1078125
G#4	68	120.2203125	0.354330709	0.0890625
G4	67	120.2859375	0.543307087	0.0421875
F#4	66	120.3453125	0.448818898	0.046875
G4	67	120.3984375	0.464566929	0.11875
G2	43	120.44375	0.417322835	0.07578125
F#4	66	120.4609375	0.417322835	0.1078125
F4	65	120.540625	0.173228346	0.053125
A#3	58	120.565625	0.448818898	0.1171875
E4	64	120.5671875	0.338582677	0.090625
D4	62	120.6609375	0.456692913	0.0375
C#4	61	120.7171875	0.559055118	0.0453125
E4	64	120.721875	0.590551181	0.04375
D#4	63	120.796875	0.503937008	0.08125
F4	65	120.859375	0.496062992	0.0375
